,_channel,_city,_country,_created_at,_golden,_id,_missed,_region,_started_at,_tainted,_trust,_unit_id,_updated_at,_worker_id,answer_match,answer_start_offset,answer_text,article_title,audio_feedback,audio_feedback_gold,audio_feedback_gold_reason,audio_url,distance_to_root,elocution,elocution_gold,elocution_gold_reason,feedback,feedback_gold,feedback_gold_reason,file_name,interruption,interruption_gold,interruption_gold_reason,length,length_gold,length_gold_reason,mp3,mp3_url,needs_met,needs_met_gold,needs_met_gold_reason,num_dependencies,ogg,orig__created_at,orig__golden,orig__unit_id,question,question_id,sentence_text,short_answer,short_answer_gold,short_answer_gold_reason,tts_engine
1475,elite,Tempe,USA,3/19/2018 13:42:06,false,3487616446,,AZ,3/19/2018 13:41:24,false,0.9,1634253628,,44222776,0.0,555.0,livestock,Kievan_Rus%27,,,,,5.0,Good,,,,,,,No,,,OK,,,57310d3fe6313a140071cbbe_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d3fe6313a140071cbbe_base.mp3,"No, it doesn't",,,25.0,57310d3fe6313a140071cbbe_base.ogg,,,,What did the Pechenges trade with the Rus?,57310d3fe6313a140071cbbe,The Pechenegs were nomads roaming the steppe raising livestock which they traded with the Rus' for agricultural goods and other products.,,,,Google
1477,instagc,Winchendon,USA,3/19/2018 13:50:51,false,3487635050,,MA,3/19/2018 13:44:28,false,1.0,1634253628,,30398579,1.0,555.0,livestock,Kievan_Rus%27,Clear and easy to understand.,,,,5.0,Good,,,,,,,No,,,OK,,,57310d3fe6313a140071cbbe_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d3fe6313a140071cbbe_base.mp3,"Yes, fully",,,25.0,57310d3fe6313a140071cbbe_base.ogg,,,,What did the Pechenges trade with the Rus?,57310d3fe6313a140071cbbe,The Pechenegs were nomads roaming the steppe raising livestock which they traded with the Rus' for agricultural goods and other products.,livestock,,,Google
1479,elite,New York,USA,3/19/2018 14:20:30,false,3487723566,,NY,3/19/2018 14:11:21,false,1.0,1634253628,,44314348,1.0,555.0,livestock,Kievan_Rus%27,,,,,5.0,Good,,,,,,,No,,,OK,,,57310d3fe6313a140071cbbe_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d3fe6313a140071cbbe_base.mp3,"Yes, fully",,,25.0,57310d3fe6313a140071cbbe_base.ogg,,,,What did the Pechenges trade with the Rus?,57310d3fe6313a140071cbbe,The Pechenegs were nomads roaming the steppe raising livestock which they traded with the Rus' for agricultural goods and other products.,livestock,,,Google
1481,elite,Manassas,USA,3/19/2018 13:55:23,false,3487646228,,VA,3/19/2018 13:54:42,false,1.0,1634253629,,44233943,0.0,555.0,livestock,Kievan_Rus%27,,,,,5.0,Good,,,,,,,No,,,OK,,,57310d3fe6313a140071cbbe_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d3fe6313a140071cbbe_pitch.mp3,"No, it doesn't",,,25.0,57310d3fe6313a140071cbbe_pitch.ogg,,,,What did the Pechenges trade with the Rus?,57310d3fe6313a140071cbbe,The Pechenegs were nomads roaming the steppe raising livestock which they traded with the Rus' for agricultural goods and other products.,,,,Google
1483,prizerebel,Hamilton,CAN,3/19/2018 14:03:33,false,3487668843,,ON,3/19/2018 13:59:42,false,0.9,1634253629,,44246595,1.0,555.0,livestock,Kievan_Rus%27,it was a good answer,,,,5.0,Good,,,,,,,No,,,OK,,,57310d3fe6313a140071cbbe_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d3fe6313a140071cbbe_pitch.mp3,"Yes, fully",,,25.0,57310d3fe6313a140071cbbe_pitch.ogg,,,,What did the Pechenges trade with the Rus?,57310d3fe6313a140071cbbe,The Pechenegs were nomads roaming the steppe raising livestock which they traded with the Rus' for agricultural goods and other products.,livestock,,,Google
1485,elite,,USA,3/19/2018 14:09:03,false,3487690548,,,3/19/2018 14:08:24,false,1.0,1634253629,,44223499,0.0,555.0,livestock,Kievan_Rus%27,,,,,5.0,Good,,,,,,,No,,,OK,,,57310d3fe6313a140071cbbe_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d3fe6313a140071cbbe_pitch.mp3,"No, it doesn't",,,25.0,57310d3fe6313a140071cbbe_pitch.ogg,,,,What did the Pechenges trade with the Rus?,57310d3fe6313a140071cbbe,The Pechenegs were nomads roaming the steppe raising livestock which they traded with the Rus' for agricultural goods and other products.,,,,Google
1487,fusioncash,Manassas,USA,3/19/2018 16:20:50,false,3488004549,,VA,3/19/2018 16:17:13,false,0.8,1634253630,,44112578,1.0,324.0,poor,Child_labour,,,,,5.0,Good,,,,,,,No,,,OK,,,57276917708984140094dd1c_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57276917708984140094dd1c_base.mp3,"Yes, fully",,,25.0,57276917708984140094dd1c_base.ogg,,,,Early 20th century states began to have a responsiblity to take care of whom?,57276917708984140094dd1c,Governments and reformers argued that labour in factories must be regulated and the state had an obligation to provide welfare for poor.,poor,,,Google
1489,elite,Toronto,CAN,3/19/2018 16:31:10,false,3488026093,,ON,3/19/2018 16:25:35,false,1.0,1634253630,,43887653,0.6666666666666666,324.0,poor,Child_labour,,,,,5.0,Good,,,,,,,No,,,OK,,,57276917708984140094dd1c_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57276917708984140094dd1c_base.mp3,"Yes, fully",,,25.0,57276917708984140094dd1c_base.ogg,,,,Early 20th century states began to have a responsiblity to take care of whom?,57276917708984140094dd1c,Governments and reformers argued that labour in factories must be regulated and the state had an obligation to provide welfare for poor.,the poor,,,Google
1491,elite,Toronto,CAN,3/19/2018 17:01:16,false,3488082585,,ON,3/19/2018 16:52:54,false,1.0,1634253630,,44315879,1.0,324.0,poor,Child_labour,,,,,5.0,Good,,,,,,,No,,,OK,,,57276917708984140094dd1c_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57276917708984140094dd1c_base.mp3,"Yes, fully",,,25.0,57276917708984140094dd1c_base.ogg,,,,Early 20th century states began to have a responsiblity to take care of whom?,57276917708984140094dd1c,Governments and reformers argued that labour in factories must be regulated and the state had an obligation to provide welfare for poor.,poor,,,Google
1493,elite,Tempe,USA,3/19/2018 13:44:01,false,3487620077,,AZ,3/19/2018 13:43:09,false,0.9,1634253631,,44222776,0.0,324.0,poor,Child_labour,,,,,5.0,Good,,,,,,,No,,,OK,,,57276917708984140094dd1c_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57276917708984140094dd1c_pitch.mp3,"No, it doesn't",,,25.0,57276917708984140094dd1c_pitch.ogg,,,,Early 20th century states began to have a responsiblity to take care of whom?,57276917708984140094dd1c,Governments and reformers argued that labour in factories must be regulated and the state had an obligation to provide welfare for poor.,,,,Google
1495,elite,Manassas,USA,3/19/2018 13:54:40,false,3487644487,,VA,3/19/2018 13:54:03,false,1.0,1634253631,,44233943,0.0,324.0,poor,Child_labour,,,,,5.0,Good,,,,,,,No,,,OK,,,57276917708984140094dd1c_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57276917708984140094dd1c_pitch.mp3,"No, it doesn't",,,25.0,57276917708984140094dd1c_pitch.ogg,,,,Early 20th century states began to have a responsiblity to take care of whom?,57276917708984140094dd1c,Governments and reformers argued that labour in factories must be regulated and the state had an obligation to provide welfare for poor.,,,,Google
1497,prizerebel,Hamilton,CAN,3/19/2018 13:59:40,false,3487657070,,ON,3/19/2018 13:54:43,false,0.9,1634253631,,44246595,0.2352941176470588,324.0,poor,Child_labour,"good, but weird how it ended",,,,5.0,Moderate,,,,,,,No,,,OK,,,57276917708984140094dd1c_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57276917708984140094dd1c_pitch.mp3,"Yes, fully",,,25.0,57276917708984140094dd1c_pitch.ogg,,,,Early 20th century states began to have a responsiblity to take care of whom?,57276917708984140094dd1c,Governments and reformers argued that labour in factories must be regulated and the state had an obligation to provide welfare for poor.,provide welfare for poor,,,Google
1499,elite,Toronto,CAN,3/19/2018 16:36:49,false,3488036141,,ON,3/19/2018 16:31:49,false,1.0,1634253632,,43887653,1.0,130.0,the universe,Time,,,,,5.0,Good,,,,,,,No,,,OK,,,5727ffab3acd2414000df1c8_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727ffab3acd2414000df1c8_base.mp3,"Yes, fully",,,25.0,5727ffab3acd2414000df1c8_base.ogg,,,,The realist view states that time is part of the fundamental structure of what?,5727ffab3acd2414000df1c8,"One view is that time is part of the fundamental structure of the universe, a dimension in which events occur in sequence.",the universe,,,Google
1501,elite,Toronto,CAN,3/19/2018 16:52:45,false,3488062730,,ON,3/19/2018 16:38:37,false,1.0,1634253632,,44315879,0.8333333333333334,130.0,the universe,Time,,,,,5.0,Good,,,,,,,No,,,OK,,,5727ffab3acd2414000df1c8_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727ffab3acd2414000df1c8_base.mp3,"Yes, fully",,,25.0,5727ffab3acd2414000df1c8_base.ogg,,,,The realist view states that time is part of the fundamental structure of what?,5727ffab3acd2414000df1c8,"One view is that time is part of the fundamental structure of the universe, a dimension in which events occur in sequence.",universe,,,Google
1503,elite,Apollo Beach,USA,3/19/2018 17:10:40,false,3488108476,,FL,3/19/2018 17:07:10,false,0.7778,1634253632,,44230201,0.8333333333333334,130.0,the universe,Time,,,,,5.0,Good,,,,,,,No,,,OK,,,5727ffab3acd2414000df1c8_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727ffab3acd2414000df1c8_base.mp3,Highly,,,25.0,5727ffab3acd2414000df1c8_base.ogg,,,,The realist view states that time is part of the fundamental structure of what?,5727ffab3acd2414000df1c8,"One view is that time is part of the fundamental structure of the universe, a dimension in which events occur in sequence.",universe,,,Google
1505,instagc,Petawawa,CAN,3/19/2018 12:12:50,false,3487427691,,ON,3/19/2018 12:08:56,false,1.0,1634253633,,25278366,1.0,130.0,the universe,Time,,,,,5.0,Good,,,,,,,Yes,,,OK,,,5727ffab3acd2414000df1c8_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727ffab3acd2414000df1c8_pitch.mp3,"Yes, fully",,,25.0,5727ffab3acd2414000df1c8_pitch.ogg,,,,The realist view states that time is part of the fundamental structure of what?,5727ffab3acd2414000df1c8,"One view is that time is part of the fundamental structure of the universe, a dimension in which events occur in sequence.",the universe,,,Google
1507,clixsense,Wadsworth,USA,3/19/2018 12:31:51,false,3487473068,,OH,3/19/2018 12:27:26,false,0.9,1634253633,,33721948,1.0,130.0,the universe,Time,nothing,,,,5.0,Moderate,,,,,,,No,,,OK,,,5727ffab3acd2414000df1c8_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727ffab3acd2414000df1c8_pitch.mp3,"Yes, fully",,,25.0,5727ffab3acd2414000df1c8_pitch.ogg,,,,The realist view states that time is part of the fundamental structure of what?,5727ffab3acd2414000df1c8,"One view is that time is part of the fundamental structure of the universe, a dimension in which events occur in sequence.",the universe,,,Google
1509,elite,Lake Placid,USA,3/19/2018 13:23:17,false,3487569109,,FL,3/19/2018 13:11:16,false,1.0,1634253633,,36350388,0.8333333333333334,130.0,the universe,Time,all good,,,,5.0,Moderate,,,,,,,No,,,OK,,,5727ffab3acd2414000df1c8_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727ffab3acd2414000df1c8_pitch.mp3,Moderately,,,25.0,5727ffab3acd2414000df1c8_pitch.ogg,,,,The realist view states that time is part of the fundamental structure of what?,5727ffab3acd2414000df1c8,"One view is that time is part of the fundamental structure of the universe, a dimension in which events occur in sequence.",universe,,,Google
1511,elite,,USA,3/19/2018 15:48:15,false,3487935681,,,3/19/2018 15:47:34,false,1.0,1634253634,,44195817,0.0,78.0,when an enlisted person reaches the pay grade of E-5,United_States_Air_Force,,,,,5.0,Good,,,,,,,No,,,OK,,,57310d2da5e9cc1400cdbbe7_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d2da5e9cc1400cdbbe7_base.mp3,"No, it doesn't",,,26.0,57310d2da5e9cc1400cdbbe7_base.ogg,,,,When does NCO status occur in the USAF?,57310d2da5e9cc1400cdbbe7,The USAF is the only branch of the U.S. military where NCO status is achieved when an enlisted person reaches the pay grade of E-5.,,,,Google
1513,elite,Tempe,USA,3/19/2018 15:59:04,false,3487959515,,AZ,3/19/2018 15:58:27,false,1.0,1634253634,,44212707,0.0,78.0,when an enlisted person reaches the pay grade of E-5,United_States_Air_Force,,,,,5.0,Good,,,,,,,No,,,OK,,,57310d2da5e9cc1400cdbbe7_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d2da5e9cc1400cdbbe7_base.mp3,"No, it doesn't",,,26.0,57310d2da5e9cc1400cdbbe7_base.ogg,,,,When does NCO status occur in the USAF?,57310d2da5e9cc1400cdbbe7,The USAF is the only branch of the U.S. military where NCO status is achieved when an enlisted person reaches the pay grade of E-5.,,,,Google
1515,clixsense,Toronto,CAN,3/19/2018 16:04:32,false,3487977040,,ON,3/19/2018 15:59:52,false,0.9,1634253634,,44317210,0.9859154929577464,78.0,when an enlisted person reaches the pay grade of E-5,United_States_Air_Force,,,,,5.0,Good,,,,,,,No,,,OK,,,57310d2da5e9cc1400cdbbe7_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d2da5e9cc1400cdbbe7_base.mp3,"Yes, fully",,,26.0,57310d2da5e9cc1400cdbbe7_base.ogg,,,,When does NCO status occur in the USAF?,57310d2da5e9cc1400cdbbe7,The USAF is the only branch of the U.S. military where NCO status is achieved when an enlisted person reaches the pay grade of E-5.,when an enlisted person reaches the pay grade of e5,,,Google
1517,instagc,Marion,USA,3/19/2018 14:57:16,false,3487814692,,IL,3/19/2018 14:54:05,false,1.0,1634253635,,15577915,0.6666666666666666,78.0,when an enlisted person reaches the pay grade of E-5,United_States_Air_Force,nothing,,,,5.0,Good,,,,,,,No,,,OK,,,57310d2da5e9cc1400cdbbe7_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d2da5e9cc1400cdbbe7_pitch.mp3,"Yes, fully",,,26.0,57310d2da5e9cc1400cdbbe7_pitch.ogg,,,,When does NCO status occur in the USAF?,57310d2da5e9cc1400cdbbe7,The USAF is the only branch of the U.S. military where NCO status is achieved when an enlisted person reaches the pay grade of E-5.,when reaching the pay grade of E5,,,Google
1519,elite,Astoria,USA,3/19/2018 14:58:25,false,3487818610,,NY,3/19/2018 14:57:09,false,1.0,1634253635,,44148304,0.0,78.0,when an enlisted person reaches the pay grade of E-5,United_States_Air_Force,,,,,5.0,Good,,,,,,,No,,,OK,,,57310d2da5e9cc1400cdbbe7_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d2da5e9cc1400cdbbe7_pitch.mp3,"No, it doesn't",,,26.0,57310d2da5e9cc1400cdbbe7_pitch.ogg,,,,When does NCO status occur in the USAF?,57310d2da5e9cc1400cdbbe7,The USAF is the only branch of the U.S. military where NCO status is achieved when an enlisted person reaches the pay grade of E-5.,,,,Google
1521,instagc,Battle Creek,USA,3/19/2018 15:07:27,false,3487844329,,MI,3/19/2018 14:57:11,false,0.8,1634253635,,21088425,0.8571428571428571,78.0,when an enlisted person reaches the pay grade of E-5,United_States_Air_Force,nothing it was good,,,,5.0,Good,,,,,,,Yes,,,OK,,,57310d2da5e9cc1400cdbbe7_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57310d2da5e9cc1400cdbbe7_pitch.mp3,"Yes, fully",,,26.0,57310d2da5e9cc1400cdbbe7_pitch.ogg,,,,When does NCO status occur in the USAF?,57310d2da5e9cc1400cdbbe7,The USAF is the only branch of the U.S. military where NCO status is achieved when an enlisted person reaches the pay grade of E-5.,when enlisted person reaches pay grade e5,,,Google
1523,elite,Toronto,CAN,3/19/2018 17:16:01,false,3488120131,,ON,3/19/2018 17:08:12,false,1.0,1634253636,,44315879,0.8333333333333334,20.0,the Crusades,Southern_Europe,,,,,5.0,Good,,,,,,,No,,,OK,,,56de3a30cffd8e1900b4b69c_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/56de3a30cffd8e1900b4b69c_base.mp3,"Yes, fully",,,27.0,56de3a30cffd8e1900b4b69c_base.ogg,,,,What is the name of the period of armed incursions undertaken in the name of Christianity?,56de3a30cffd8e1900b4b69c,"The period known as the Crusades, a series of religiously motivated military expeditions originally intended to bring the Levant back into Christian rule, began.",Crusades,,,Google
1525,wannads,Missoula,USA,3/19/2018 17:23:44,false,3488137530,,MT,3/19/2018 17:16:25,false,0.8333,1634253636,,44132145,0.8333333333333334,20.0,the Crusades,Southern_Europe,,,,,5.0,Good,,,,,,,No,,,OK,,,56de3a30cffd8e1900b4b69c_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/56de3a30cffd8e1900b4b69c_base.mp3,"Yes, fully",,,27.0,56de3a30cffd8e1900b4b69c_base.ogg,,,,What is the name of the period of armed incursions undertaken in the name of Christianity?,56de3a30cffd8e1900b4b69c,"The period known as the Crusades, a series of religiously motivated military expeditions originally intended to bring the Levant back into Christian rule, began.",crusades,,,Google
1527,elite,Toronto,CAN,3/19/2018 17:38:36,false,3488175709,,ON,3/19/2018 17:18:04,false,0.7143,1634253636,,44349493,0.8333333333333334,20.0,the Crusades,Southern_Europe,,,,,5.0,Good,,,,,,,No,,,OK,,,56de3a30cffd8e1900b4b69c_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/56de3a30cffd8e1900b4b69c_base.mp3,"Yes, fully",,,27.0,56de3a30cffd8e1900b4b69c_base.ogg,,,,What is the name of the period of armed incursions undertaken in the name of Christianity?,56de3a30cffd8e1900b4b69c,"The period known as the Crusades, a series of religiously motivated military expeditions originally intended to bring the Levant back into Christian rule, began.",Crusades,,,Google
1529,elite,Astoria,USA,3/19/2018 15:01:20,false,3487829215,,NY,3/19/2018 15:00:38,false,1.0,1634253637,,44148304,0.0,20.0,the Crusades,Southern_Europe,,,,,5.0,Good,,,,,,,No,,,Too long,,,56de3a30cffd8e1900b4b69c_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/56de3a30cffd8e1900b4b69c_pitch.mp3,"No, it doesn't",,,27.0,56de3a30cffd8e1900b4b69c_pitch.ogg,,,,What is the name of the period of armed incursions undertaken in the name of Christianity?,56de3a30cffd8e1900b4b69c,"The period known as the Crusades, a series of religiously motivated military expeditions originally intended to bring the Levant back into Christian rule, began.",,,,Google
1531,instagc,Marion,USA,3/19/2018 15:09:53,false,3487849597,,IL,3/19/2018 15:07:15,false,1.0,1634253637,,15577915,1.0,20.0,the Crusades,Southern_Europe,nothing,,,,5.0,Good,,,,,,,No,,,OK,,,56de3a30cffd8e1900b4b69c_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/56de3a30cffd8e1900b4b69c_pitch.mp3,"Yes, fully",,,27.0,56de3a30cffd8e1900b4b69c_pitch.ogg,,,,What is the name of the period of armed incursions undertaken in the name of Christianity?,56de3a30cffd8e1900b4b69c,"The period known as the Crusades, a series of religiously motivated military expeditions originally intended to bring the Levant back into Christian rule, began.",The Crusades,,,Google
1533,elite,Salt Lake City,USA,3/19/2018 15:11:30,false,3487852913,,UT,3/19/2018 15:10:53,false,1.0,1634253637,,44181902,0.0,20.0,the Crusades,Southern_Europe,,,,,5.0,Good,,,,,,,No,,,Too long,,,56de3a30cffd8e1900b4b69c_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/56de3a30cffd8e1900b4b69c_pitch.mp3,"No, it doesn't",,,27.0,56de3a30cffd8e1900b4b69c_pitch.ogg,,,,What is the name of the period of armed incursions undertaken in the name of Christianity?,56de3a30cffd8e1900b4b69c,"The period known as the Crusades, a series of religiously motivated military expeditions originally intended to bring the Levant back into Christian rule, began.",,,,Google
1535,clixsense,Penicuik,GBR,3/19/2018 12:58:35,false,3487518887,,V5,3/19/2018 12:56:04,false,1.0,1634253638,,31988217,0.0,211.0,Federal Assembly,Switzerland,,,,,5.0,Good,,,,,,,No,,,Too long,,,5727942cdd62a815002ea0fe_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727942cdd62a815002ea0fe_base.mp3,"No, it doesn't",,,27.0,5727942cdd62a815002ea0fe_base.ogg,,,,Who elects the members of the Federal Council?,5727942cdd62a815002ea0fe,"It is a collegial body of seven members, elected for a four-year mandate by the Federal Assembly which also exercises oversight over the Council.",,,,Google
1537,elite,Sudbury,CAN,3/19/2018 13:03:26,false,3487527377,,ON,3/19/2018 12:55:20,false,1.0,1634253638,,30312592,0.0,211.0,Federal Assembly,Switzerland,Provide the actual answer,,,,5.0,Good,,,,,,,No,,,OK,,,5727942cdd62a815002ea0fe_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727942cdd62a815002ea0fe_base.mp3,"No, it doesn't",,,27.0,5727942cdd62a815002ea0fe_base.ogg,,,,Who elects the members of the Federal Council?,5727942cdd62a815002ea0fe,"It is a collegial body of seven members, elected for a four-year mandate by the Federal Assembly which also exercises oversight over the Council.",,,,Google
1539,elite,Lake Placid,USA,3/19/2018 13:34:42,false,3487600368,,FL,3/19/2018 13:23:19,false,1.0,1634253638,,36350388,0.9090909090909092,211.0,Federal Assembly,Switzerland,all good,,,,5.0,Moderate,,,,,,,No,,,OK,,,5727942cdd62a815002ea0fe_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727942cdd62a815002ea0fe_base.mp3,Moderately,,,27.0,5727942cdd62a815002ea0fe_base.ogg,,,,Who elects the members of the Federal Council?,5727942cdd62a815002ea0fe,"It is a collegial body of seven members, elected for a four-year mandate by the Federal Assembly which also exercises oversight over the Council.",by federal assembly,,,Google
1541,elite,Tempe,USA,3/19/2018 13:42:06,false,3487616443,,AZ,3/19/2018 13:41:24,false,0.9,1634253639,,44222776,0.0,211.0,Federal Assembly,Switzerland,,,,,5.0,Good,,,,,,,No,,,OK,,,5727942cdd62a815002ea0fe_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727942cdd62a815002ea0fe_pitch.mp3,"No, it doesn't",,,27.0,5727942cdd62a815002ea0fe_pitch.ogg,,,,Who elects the members of the Federal Council?,5727942cdd62a815002ea0fe,"It is a collegial body of seven members, elected for a four-year mandate by the Federal Assembly which also exercises oversight over the Council.",,,,Google
1543,instagc,Winchendon,USA,3/19/2018 13:50:51,false,3487635044,,MA,3/19/2018 13:44:28,false,1.0,1634253639,,30398579,1.0,211.0,Federal Assembly,Switzerland,The gaps in the audio should be removed.,,,,5.0,Good,,,,,,,Yes,,,OK,,,5727942cdd62a815002ea0fe_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727942cdd62a815002ea0fe_pitch.mp3,"Yes, fully",,,27.0,5727942cdd62a815002ea0fe_pitch.ogg,,,,Who elects the members of the Federal Council?,5727942cdd62a815002ea0fe,"It is a collegial body of seven members, elected for a four-year mandate by the Federal Assembly which also exercises oversight over the Council.",federal assembly,,,Google
1545,elite,,USA,3/19/2018 14:09:45,false,3487693635,,,3/19/2018 14:09:06,false,1.0,1634253639,,44223499,0.0,211.0,Federal Assembly,Switzerland,,,,,5.0,Good,,,,,,,No,,,OK,,,5727942cdd62a815002ea0fe_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5727942cdd62a815002ea0fe_pitch.mp3,"No, it doesn't",,,27.0,5727942cdd62a815002ea0fe_pitch.ogg,,,,Who elects the members of the Federal Council?,5727942cdd62a815002ea0fe,"It is a collegial body of seven members, elected for a four-year mandate by the Federal Assembly which also exercises oversight over the Council.",,,,Google
1547,clixsense,Wadsworth,USA,3/19/2018 12:52:15,false,3487506188,,OH,3/19/2018 12:49:46,false,0.9,1634253640,,33721948,0.7142857142857143,739.0,as Ashkenazim,Ashkenazi_Jews,nothing,,,,5.0,Moderate,,,,,,,No,,,OK,,,571a6db910f8ca140030501e_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571a6db910f8ca140030501e_base.mp3,"Yes, fully",,,27.0,571a6db910f8ca140030501e_base.ogg,,,,How did Byzantium and Syrian Jewish letters refer to the Crusaders?,571a6db910f8ca140030501e,"Rashi uses leshon Ashkenaz (Ashkenazi language) to describe German speech, and Byzantium and Syrian Jewish letters referred to the Crusaders as Ashkenazim.",Ashkenazi,,,Google
1549,clixsense,Penicuik,GBR,3/19/2018 12:56:02,false,3487512353,,V5,3/19/2018 12:51:49,false,1.0,1634253640,,31988217,0.7142857142857143,739.0,as Ashkenazim,Ashkenazi_Jews,,,,,5.0,Good,,,,,,,No,,,Too long,,,571a6db910f8ca140030501e_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571a6db910f8ca140030501e_base.mp3,"Yes, fully",,,27.0,571a6db910f8ca140030501e_base.ogg,,,,How did Byzantium and Syrian Jewish letters refer to the Crusaders?,571a6db910f8ca140030501e,"Rashi uses leshon Ashkenaz (Ashkenazi language) to describe German speech, and Byzantium and Syrian Jewish letters referred to the Crusaders as Ashkenazim.",ashkenazi,,,Google
